88,'თბილისი','საბურთალო','პეკინის41','09:00-18:00','15','41.73010586','44.76793678',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
89,'თბილისი','საბურთალო','შარტავას14','09:00-18:00','15','41.72538167','44.77500709',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
90,'თბილისი','საბურთალო','შარტავას16 18','09:00-18:00','15','41.72653472','44.77384033',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
91,'თბილისი','საბურთალო','შარტავას22 26','09:00-18:00','15','41.72869464','44.77165164',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
92,'თბილისი','საბურთალო','შარტავას 34 36','09:00-18:00','15','41.72973354','44.77056535',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
93,'თბილისი','საბურთალო','შარტავას40 42','09:00-18:00','15','41.73056825','44.76972045',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
94,'თბილისი','საბურთალო','კოსტავას 70','09:00-18:00','15','41.72055703','44.77770003',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
95,'თბილისი','საბურთალო','კოსტავას 70 (დანიურის უკან)','09:00-18:00','15','41.72023471','44.77727087',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
96,'თბილისი','საბურთალო','მარიჯანის ქ','09:00-18:00','15','41.72252296','44.72990843',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
97,'თბილისი','საბურთალო','ყაზბეგის 16 20','09:00-18:00','15','41.7251995','44.75681098',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
98,'თბილისი','საბურთალო','ყაზბეგის19 39','09:00-18:00','15','41.72513143','44.75434871',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
99,'თბილისი','საბურთალო','ყაზბეგის14ა','09:00-18:00','15','41.72570797','44.76160677',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
100,'თბილისი','საბურთალო','ყაზბეგის12','09:00-18:00','15','41.7258441','44.76340385',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
101,'თბილისი','საბურთალო','ყაზბეგის15','09:00-18:00','15','41.72604428','44.76368012',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
102,'თბილისი','საბურთალო','ყაზბეგის4','09:00-18:00','15','41.72620643','44.76659032',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
